sequence	16S_rRNA_Count	metadata_NSTI
5f3c94fa3870bc8460487103c1eb0a62	1	0.01316
5f41524776ff98e3ffb272a5f5ff5243	1	0.10631099999999999
5f50824905131db21dd0ed3701c88ba1	2	0.409684
5f8d35126b0a7321413d21487ec72b73	1	0.00015
5fb93ca7e045330b384c4402238b8723	1	0.11724100000000001
5fbc483f79cd97d3a7253931f37c33e8	1	0.000101
60048749901ee901ee9f332ffc540a45	1	0.186013
60072f3806c817bd8d523f1cf8f4faae	1	0.051597000000000004
600fd9347870fc5baaf4ab154853faff	1	0.170698
601101d33cdf43a40bd674a50711af52	1	0.072852
6019c87c1174c1d086259841ebd24868	1	0.108129
602d26005e38b1cea25489eb95e0fc83	1	0.220466
603c708a04bad70ea8e5099a5197c62a	2	0.004612
60403c72f16fdcb66b4cbfdc75ab8c90	4	0.004589
605cc047d6200f294e043f8ce6cb5af7	1	0.00015
6060ab7de2d1453c33078b430a7b987d	1	0.198212
60614520ce7378162013d9e6054a37ef	1	0.14686400000000002
608f88ac7564fb3debd788864477934b	5	0.004599
60a585c3a185f6c4ac445cff2fda43b4	2	0.409684
60b3faa3beab497b2fe4bfce8960988e	1	0.0046689999999999995
60b504ab70acf7f278beca7a93af8359	1	0.274679
60c93e2ac41c3835ccf80be0305dc296	1	0.018982
60d285e5faed1d8b89692b7e17cedd83	5	0.0046
60ddd566769f0968c3477b9fe5611c44	4	0.08390399999999999
60e2a7d7f69bf15f455b317b8266b5c9	1	0.223911
60ed984ae612d702d9dd85ad6e8945a8	1	0.0954
60f50d1939185e43f2de5da6dd51c809	1	0.20656
6121caf4647799c9c9b99c881535b69a	2	0.409684
612be8ef5ca83b6511319172e9adadee	1	0.275882
612fa252045b7cb91b6e94be79b263ca	1	0.051914
613da8bc76873df69d3de8549b611c4b	1	0.053907000000000004
614e41c39891b540137b6252144811e7	2	0.18328599999999998
61535a40adb8221483821e3984d0b1ac	1	0.137301
6161cc7b60bf1814f129b4fe4214e31a	2	0.134121
61b3f9c4a322ffd5403d7b8eab09e168	1	0.146096
61bbfd8ce691b05b69e89af46630e253	1	0.028428
61c6966412f46010117aa7bf89c61c69	1	0.013886
61d3681d1e82fd381aaa278aa83a82af	1	0.00462
61d96b86c674ec6276984c9be7a81efc	1	0.042082999999999995
61ec493f46f31048722aed0ffc798441	1	0.238733
61f63a201a8f5842fb677d540ac45fda	1	0.063826
61fafdd4f461168b88303e174a3105db	1	0.0046170000000000004
61ff6bc3b13902b21db3f1856a11b0d4	1	0.004683
621492842a9298d79db8d956f546cd46	1	0.662075
6245a839edcc35470cc4e3a8737cdfe2	1	0.004547
6258c8291ecb9cf1d54cf94ed4ec07d9	2	0.080127
62628b4522ef49c55f5ad00b618d617f	2	0.409684
62727dc7f1b9c5878de3da94b2977f05	1	0.000152
6296fae2b5bc4461ebdcd9c91bfe7437	1	0.067022
629f41c0de31ba20f5d2b3f4c69e09c1	2	0.017418
62b4497089df80f7acdde622615a34bf	1	0.11523699999999999
62bf222ba7f61317e6433cf3afedc033	1	0.836475
62e8cc7b3dd2a1aa0e184835061ab280	1	0.11236099999999999
63137a44c2e6897ae1050d5a81ad577f	1	0.147492
63188adf6f19539ae99e3b9606e0801c	1	0.077861
6326f3883ecfa02452ebaa3af9c5d84c	1	0.127227
63374ed3cc506c31008c821cf27fafdd	1	0.009258
6348584315770e0d041c8543e15394f1	1	0.068685
636e0fd7a18cf5b96b78a7bb8940b825	2	0.12551099999999998
6376d5b81333030a532ca247324c4987	1	0.004676
63a16c97eb2c8213ee0028fe3d531b14	3	0.01681
63afe8e6aac58bf0d670a82ca5bc574c	2	0.004645000000000001
63ccc78c931e6e20f2ce38d624c4258a	1	0.004675
6400be98be706e381faa4df752eeba93	2	0.00015
64047158420a8a9df9d35d8719329c5b	4	0.009307
640e088c4d19794b5310c62627a5e1af	5	0.042432
64140a040c447e80e63496fddf148e97	1	0.043483
64171591970510b1ec87e97b71b6c1a5	1	0.028588
6420671c26eef32065e0275c8cd6701e	4	0.000101
643cc600beea9307ae8f7f3bbdf266d0	1	0.078999
643d5bb5764577a62575963c7c947209	2	0.172448
644fd07dc284e48b3f9bdbf76078fd2e	1	0.004673
645ad704bb17e791a05ee9cf57bfdcb6	1	0.004572
645e8d636c549457e0c36c5bcd51905d	2	0.043426
6482fff1008eebf65a1f72a1ec423794	1	0.059022000000000005
64ad135aaec0335a493399455ed5dd14	1	1.195983
64b170fe7e8aa8acc17e07ab2867013e	1	0.004611
64b75473aff451e76e946c655fcbb361	1	0.078845
64c0631565683135b90bd037417fb657	3	0.01395
64c5d80c0bf5830e18427b1904587aad	2	0.366721
64cdad777808dde2fad9b1be7bc91b85	1	0.153945
64d02d06fc2ec066354f7effdba54f46	1	0.5159729999999999
64dd83d7f6dde96c7635bf03b6596c52	1	0.012222
64e530d271023202418625ab88fbf717	3	0.004715
64ef980cb4aeac2c5e53e63b7fdbca47	2	0.019078
64f3d674877ab665e1af9328aa658520	1	0.05168300000000001
64f6bdbceca45b6959f87bf6409bd572	1	0.014116
6503fbe7d766fb1d26e5e04d3dff5890	1	0.146848
6512bb5ccdfb795084a0d385a05841f4	1	0.126144
651895d0c2c7a66a35b3a6a7d2ee15e5	1	0.004675
651a9f40a5df797e25826ac81621d443	1	0.036992000000000004
652eb9b25b317141cbf0d4508ed95e63	1	0.014152000000000001
6531d612d3bc0000c8ffd032940b1c21	2	0.243191
653677e95366ff814658ddda1b085fd9	4	0.268348
653fbcfa129b6ca25c3709d88e7eb7fa	1	0.000101
65641452be75528754b5ae258ba661c1	6	0.000101
656ab96ce726d5ae745b48553f92488d	2	0.004582999999999999
656fc22d077cc5d6ef83285bcd081cbe	1	0.518744
658d8903938ce4af1833f5be9f82ac23	5	0.018937
65990c74559e4adfaa672a884ad7d464	2	0.23705
659a69865168cfe6a3f1ce1b2a2183b8	1	0.186013
65a80de0631a0b02eedb8c80c61c7df7	1	0.034717000000000005
65d43491988bfe557da4d86a5ba25dae	1	0.00010400000000000001
66014d7d8a93e9e65d77185c416a80fd	1	0.009452
66063c3a2e5cc0fd8b0b301cdbb7c0ce	1	0.000101
660771d0eed06c61db2e5f2f8c4b4287	1	0.045431
6616dc3bd6aeb3e26b9b2218290ea574	1	0.000101
662a40a2523f7669fa865700fc74a1cf	1	0.148203
662ac3f23e18f40ae9baa395653f1c00	4	0.013572
66350f3325637577744ce2576c5def70	1	0.10519300000000001
664622168fbdefbe52b311283214309a	1	0.042671
664667183a91ac47de4771fa5456a698	1	0.063724
66658368aad25883bd8cb32e2e85bff5	1	0.048431999999999996
666ad2ce26a399d01fedd65c581dd9b2	1	0.104902
66829becceb306e439f7edc72fed5337	1	0.14695
668fb0319c4aed55cb563bbd0ed32718	1	0.116881
66a568fd83e93c2f2ab5a45e603bb392	1	0.277541
66a9101067d5d8c3ba7bb71b3043276d	3	0.000101
66aba8b11d34365af0d8a145d4d1f743	1	0.033592000000000004
66b6656b200dac86884e2846686359b0	1	0.102017
66d12adf6c9baab608f34bd737f8b765	1	0.078648
66d52980b89962a872d986af08dc5f08	2	0.045717
6704902f2808fa04196c73db26436aa4	1	0.32590399999999997
6709e6c48bd3e046f4bef6eb17643763	1	0.30080999999999997
6726c2626997de6acc25552de5f09d82	1	0.015772
673c876927c20776ed0bdc60805ab4c7	4	0.100521
674c8fa2acaa7f8876ddd960e083f648	1	0.111049
675c847bccbc53942ebb7b8cbb4efc4d	5	0.004693
6789c2c09dd2fa61d201ab6b8786f700	1	0.004533
679572fae4aee959b08d6bdf21676a44	1	0.070204
67a5c29ddb5d1eeda2b8780bb4694235	1	0.00015
67c0831b1e9587cf5adb1df0dcd0e099	1	0.045408
67c4d3bee6ce207d8f5e2ede2a4c4044	1	0.139829
67d487cddbf4b270b4b6f72a305248c7	1	0.009346
67da37a27427f41e9a28d4bcd418445b	1	0.092179
67e8859e108281ee7971084bfa759522	1	0.000101
681c1740d5917dc84caacdd55ece7ca2	1	0.028310000000000002
68247ae1cd9f7fa697e7806b2783c5d5	1	0.009217
682fdebcac8ef3931f58dc4ae44129c5	1	0.009040000000000001
6839e66a1cfeb373e15a58f9f801e863	2	0.03872
683a4c4e73c6d4d7324977e95fab24bc	1	0.044226
684ee64545e63ac2a90cb3dc526887eb	1	0.19831600000000002
6851a4ee264b56be2fff4686ce269907	1	0.00015
6881033a977b49c477fba81647a25d86	6	0.023479
689a84cfdc02fa44dc7048c7c7b6968e	1	0.526998
68a9a8d8da1080f31a76648ced142371	2	0.038663
68b3d49ba57de8808c5fcc8a8092f138	3	0.013928
68d79c3035521e82b504b081a197d2ed	1	0.069651
68d89fd782864b40d52c2e4bcb7cc3d7	1	0.088064
68e7e3599b8727dad8fb579a21279b55	4	0.000101
69179c4a6011d0c9d30036cf18626520	1	0.029639
6928971040e6116b9a3f5c9c9bf41adb	1	0.00468
69310a7cff9f6b902cdfd08243784ace	1	0.139782
69659d7edd60cd37bbdc9e3bb7f77431	1	0.004894
696b03a94ec13b2697b153a84c45f368	1	0.10505
6992d1a457556e0fffb94ec77932806e	2	0.009302
69a11f927915e2a3ba1f7b9c84486527	1	0.000101
69b90707f6f3da7941026fbe6a1597ce	1	0.076813
69c8d1c60a1c8b0df1801ae7c901c09d	1	0.085984
69ccef26c95cc31652790c1c4c35dfe2	1	0.009411
6a2953fd16528e26fd427d61223124a0	1	0.22296100000000002
6a437dade836a7b1f79c78f51efb31a7	2	0.032566000000000005
6a4b0cd375010edcf93f9d11914f5748	1	0.11483299999999999
6a4c0e5943a7eb8c9f0b5b5e69171828	2	0.044802
6a4f354262a6fbad12de693585b4e7f1	1	0.146176
6a67f7b6364cdc7619304138aca254c8	1	0.11807999999999999
6a90057b6e7a186c4d4e8974cd089f3f	1	0.0962
6aad2d9f36ef22aa1bf55880456eae48	1	0.068938
6ab475426af806ca2528a3b20d77cde8	2	0.18328599999999998
6ac3217b3d15de5971f718cb3a3a94cd	1	0.163017
6ac711207bac0d61b0281e5b568158e5	1	0.004632
6acfe69f470ceebec0cce442b1190fa9	2	0.113471
6ad3e1a007a100e98b641cd4bae9e7cf	1	0.009108
6addbdcf8cdad8201770ae689f90e870	1	0.000151
6aee76e0b1271590e4e0198cb15bfebe	1	0.177611
6afbda63b0750231cd586b402d745cd8	1	0.197568
6b12ad96a3bc5afa8d003a78b87b8db7	1	0.146848
6b2ddef408d50cd0e2dcf59cb7c65dac	1	0.20474900000000001
6b3c60df02b14a5978665810f75e0931	1	0.0047009999999999994
6b4fc2d0588676a8033d96f4fadf55a9	2	0.07097300000000001
6b5c5532185593c41966b2173ea9df1c	1	0.000101
6b645d921a297effa05dca9824fb2332	1	0.009304999999999999
6b6c30bd432a1314933dd105563bbd61	1	0.06804099999999999
6b861b073aefd57927ceac668da9cc4c	1	0.20789000000000002
6b953f5a215f7d6dc7f09ce91e24869a	1	0.13378099999999998
6b9a72598741fcb2a9ce7cf6d21af373	2	0.409684
6ba2be1b2493b979d86f6cd85a945a42	1	0.018383
6ba43acb03ae795b3e7e31f2be946006	4	0.000101
6baf0690ee5b741f7abbf47aab221374	1	0.073661
6bbff26a22040581ff0e24f9b5b40830	1	0.004746
6be70d61a7581202b9eb07e856103590	2	0.409684
6be9159335eaf8fa99434fec1f32d847	1	0.00015
6bfe7a2c2092571dd49cc9e0fe966c40	1	0.112005
6c154ad92cae32bc22b9289cb930923e	5	0.018519
6c1c17a22b7e198f36df86cd4c670115	1	0.087897
6c23eb2fe847159e13132ddfafa1914e	1	0.022134
6c2608b835ba8b85170f99f58ddd784a	3	0.16986099999999998
6c31b5557c5813998d81c687f9af7dc3	2	0.014094
6c324279c1fc2965e594486ac26b0548	1	0.10676300000000001
6c47a05c174eb9f7b2755c2a084a15a7	1	0.101275
6c5a8b7eadf7122e9fde17f1e672d677	1	0.017038
6c6b821d9c39d9c35b033bb4314c0653	1	0.004922999999999999
6c7e2cfd1953e79718943adc7549e345	1	0.0046429999999999996
6c9af2e53ef77fb0a04b374ac6e1ddd6	1	0.177052
6cb2b82a93e5147393acbf73e6a81526	2	0.266945
6cb84d89628deb90155586631bf75655	1	0.000101
6cb8554bacf666885f13532fe255ae86	1	0.004684000000000001
6cc35b31d0ce41955281a0bdae3e6ab2	2	0.06989400000000001
6cce9922d65c4b649c6b35a233bd7dc2	1	0.063223
6ccf29e1e9ffc87cde7a287b36547604	1	0.009149
6cdce78ace1b7e0ce79407fbb4daabc6	1	0.069594
6cf34db59e820008c7e05a02998cc4fd	2	0.35096900000000003
6cf5421b5d588e720a37ed4ef6b14150	1	0.19683699999999998
6d1ed10f0f11600eebddaddf5eca78b9	1	0.23975300000000002
6d23b1a911e94074b127424a8fb2d5ad	1	0.041371
6d3f3fcb459bc4ea281df83b4cb2098b	1	0.005715
6d51e472d8c40dcffdadab153b3b09a0	4	0.018887
6d52536b55ab19ff41c247db9d081d01	1	0.004765999999999999
6d5b1f6e8ba774088bb71096aa94246e	5	0.0046
6d74973401cf92ea6e3568f800504010	2	0.23162800000000003
6d77de0cdd938749051bb91915991ccb	1	0.285523
6d7f932303cb8ce3b13ec6d15b25682e	1	0.096822
6d831d8a5f8100c998ae7d95b80b45fa	1	0.01574
6d996a8a24672b95aba23605ad4aeae7	1	0.030664
6da4e521c19b6eedb6218eb53d6a6533	5	0.0046
6da85c2571a4c1e54461a25b7ae89b42	1	0.46143500000000004
6db169339ee5897780e713c44784d74a	2	0.275766
6dbbc45b73ff99a9206b46a6687d9e79	1	0.08206000000000001
6df17f7bcd460cebff0299772702e33c	1	0.007973000000000001
6dfb118aa8b73ede1bdb71dedc23838c	1	0.039583999999999994
6dfee94b0e9443f43249b703b9fbe673	1	0.005659
6e48096f2cb0fd26af88b75eb975377c	1	0.043212
6e57b32b545e72b802822e1554c70868	1	0.10935999999999998
6e65d41dbc73e498e5751495af35adf3	1	0.0386
6e7260da320b395d6098d4f47a64faa1	1	0.13577999999999998
6e7dcdec78c483cd8d6666e4eedccd4f	1	0.123096
6e807319d3722da2e88bb82284dc412c	1	0.25608000000000003
6e9c202922593585e4ec9008f8ace85b	1	0.00922
6eaef2dd2e8097421a196c104a2b76c8	1	0.103395
6eb45b0f3b2c9ac8444a7688ff2d5d52	1	0.040713
6ec1023583647a401269990c4e8ad716	1	0.040819
6ed91f01022b1c0317a2e6720412227f	2	0.16586199999999998
6eebb297aa85ef6c9bf9f89f02fed0b2	1	0.14164000000000002
6f1223f973e3fb61f77ad0350413f33b	1	0.16366
6f248414629ce942f1c1d0b07958b1cf	1	0.110177
6f2dd4fb813382947b503a91b6c50248	2	0.409684
6f4644d4858bc7302e990e044003eb71	1	0.130874
6f5cba08deff5f7d85803f338e439fb9	1	0.051737
6f899e58ffc768754891187809557d7d	1	0.000101
6f980c6f3f2ffefd2013c721461cc1c6	1	0.00015
6f99d110e45d6e651b1a842878616c1a	1	0.19638599999999998
6fbbcf5e7580981c42555be634b1a1a9	1	0.009228
6fbe557e6c24e74e2676bed74956ff69	2	0.409684
6fc35d8a96c2bdf38e56205d7a416f75	1	0.16335
6fe15c78022c1b27688de5f58f793db8	1	0.031004000000000004
6fe33250c45ddbda2700682431270ddc	1	0.066111
70017a6f608780e191394406d713e52b	1	0.15646
7006413e51a7d9452d99564b207ea103	1	0.055004
703e9d64c9e78ad8de666ed3cd3da829	1	0.004635
7072e2b10714fef4e78b43cfb10c1ed3	1	0.007286
70745fa69950bfb64db28e3afff2b1e5	1	0.18573900000000002
707597060eabf524ea4fcb2d81601ae1	1	0.038751999999999995
7085670efc838e54d990543352c10f6a	1	0.004554
708b000c48dbefb1454b79108d2a1f70	1	0.108178
708ffbef6a7d80ab4fda8087aefbc29e	1	0.170232
70a60612f186462ac3e8cd7ffb50690c	1	0.000101
70b9703a4bdca17d2edff6dfcfaac500	1	0.251333
70dbac76545ca7f0d29e40f47caf5706	1	0.004681
70eb46340961346184fe622bf35ff949	1	0.0735
70f645cff25d516b459fd1355622b37d	10	4.849864
711c5a089bcd84d85b86145488ea0ec2	1	0.004556
7131fc017adbd6497d662def0e963d54	2	0.38619499999999995
715b5b7435bab25a6363caaebebd7b39	1	0.0046429999999999996
717317b7bd7ed7699d84f83576355001	1	0.08025800000000001
71810525a171ca4969521508e34cc1e7	2	0.078988
719702b387e7c8d1c10e4bb2773d1396	1	0.273541
71a837d2226971fae4d9185901494f8a	1	0.259841
71c0179087b02010ccbfb523bfa42a0c	1	0.08082400000000001
71c741557b65664b0cb572fce880dce2	2	0.409684
71caacafee397f8464e52ed1d17b7181	1	0.07569
7207229a05c4abf465fea01eaf5c01bc	1	0.12050799999999999
7210ef95d812acd476866ee56c6ad905	10	3.8072760000000003
72692f8860dd25e796abdda278878b79	2	0.20681799999999997
727ffca3be2432c986a00a1d944de50f	1	0.194205
729773a735917d19b4633fae5fb91dad	2	0.282592
72ad2f6f3d61cc6e9ff06cb192d355cb	1	0.15820599999999999
72bd2358d30a9bed1f18041d1b1a65cb	5	0.004543
72c4db80d5c230d08b95ece1b3b63157	1	0.072869
72c8c228e6d4cee6c0ed461c69208b61	1	0.143265
72ec78ecd4c30c1ddc64900630f35387	2	0.159117
730345f8e0de5b1330ba451428e3fbac	1	0.170698
730f9c0069db912ce053ccdba97c95f6	1	0.206121
732ce0ed267b1bad50ac662ce378fad0	1	0.030423000000000002
732f61386b8757029b0891b0ddde928f	1	0.059130999999999996
734e088fe722514d597f79b05f0d4411	1	0.303451
73555d08d3e11f406fb167af27634818	1	0.004647999999999999
735cb9abbbc8ff2b5b354be608a3a869	4	0.058889
73797629a324078018870c13b7cb2437	5	0.004601
7386cc33b59dac11d52b096a11009f73	1	0.096745
739ab0e6d530ad489f6c4257f4ef13d8	1	0.18059
73c80ed30771e7bcfbc9af53fe9dabc0	2	0.409684
73cd1c10175eb846badd2f34bd86dd08	2	0.000101
73d826dabdbddbea0bd4551bb3d87046	1	0.00015
73ddef4c71b516586e803b622be15dd0	1	0.078057
73e84efacb04f66a988cdb0ee2db01ca	1	0.00464
7404b47c40b842acde7cef93ac02629f	1	0.157519
7421a0056850e30172e2c541c9215c11	1	0.068621
742e1f191223f58590661de80b9d6e3b	2	0.000101
744c373247595c6a217ac64e8ee27ad8	1	0.004596
745c39aae97a50b799a5a46e126d8c9c	1	0.07038
7470286d51334c6100cbc907f07c363b	1	0.019009
74728dd5ad7a4a7a9b86377c08f10796	1	0.07749400000000001
74792adac452eb3544cdc17064d6bbee	1	0.04743
74819aecc1e4491514596f48d2d4d251	1	0.167205
748c5f14c648b743ad9e4b5ebfd761ff	5	0.004574
74a0e069200996dea41e76457a9500d2	1	0.129065
74a5a205d5c60031bc323b4da8b45eff	2	0.236384
74a750b1f79b91c619bec39d4337123d	2	0.232384
74aaeb93ba19830fa0e2cc55966371bd	2	0.366721
74d519816d4cfb9cf4ec9605f76301d6	1	0.079871
74d852d0838dc88b0c653a7955770ed3	1	0.029878
74dcaec836e4669e9e812f811b476941	1	0.07310900000000001
74e19a4912092493c409bace21efd001	1	0.011094
74e51a1db8a0606b60af52ef6b196462	2	0.38879
7503f99538cacc8ff33880ad77a06690	1	0.009154
751c0ee8ee5b08db94777a82bae013a5	1	0.123805
751e285fc6550fde3ee496351cf78d62	2	0.409684
7521edd61e578d0d49cfd01fbf8cc2f5	1	0.004675
7522d19b6cd971311b76b4c2345ffa71	1	0.000101
756e9c33696716a5484135c832f18f12	1	0.030926
75759f3e0efef4d75e2025880612494a	1	0.004653
75abd95d14bf4f03cf28c643b9f26ba4	1	0.156033
75c14994b8a71e4a6fdb6268c9796e4a	1	0.053449
75c5626f1cc9cc471664aeca0515774e	1	0.07827
75c80153f79eba0172aaa1ff26ce47d7	1	0.01671
75d2766800393bd63082a0dc1576fefa	2	0.48212
75e0e2f88e38e8608eb1e621ccdd456d	1	0.18323499999999998
75f7412008a954ad4ba7f372ac5f0e94	1	0.004654
7610bc5a1d277d21c924ea3025d1a286	1	0.009226
76158914e3cfd37fd95e7c66bf8f57bc	1	0.13733800000000002
761e4ad90c41e70326c9de6f01660458	2	0.00015
7623e31f8b2307aacbeb043a7b595e9b	1	0.04944
7652ccdd5e6b26735193e6ff07ffb7a4	1	0.038602
7658f07b17ac4dff7574827a9972f2c3	1	0.062931
76619fe7187fc2e4ac7a158510129ade	1	0.088117
767061f61510e37cf6b9b331af54a1e3	2	0.059414999999999996
768c6285271db4dbf35d1304d9a30612	1	0.006071
768fb2923d3b861369acc0524c6b003d	3	0.132243
769723e5a9c6312f2ee3ab2781ac8ad6	1	0.176515
769a34e31155818cab63116df2edb125	1	0.070253
769d992d51f1163df2e649ecf5528d16	1	0.004611
76a2a89fb35336e7b117fc44ff915092	1	0.00015
76a848f65021538fe9197c495d32720b	1	0.170698
76b39e86c95e0c7dd8b9c57b974f6532	4	0.000101
76d502efd0be442c94c47511bdc1423b	1	0.045351
76e566fd32c0c53eb1b6b102d032b528	1	0.018956
76ec16cef4c7230bd9bcad23c56fba9f	1	0.15820599999999999
76fa4a49545708f3358c7c4595fe9a65	1	0.10986300000000002
76fe5bfaf9792607e41a95889d28ca32	1	0.088415
7717c98118439762317647199c6005f7	1	0.10598099999999999
773d5b8dad00664fae14be58062596b7	1	0.004609
77472782b8629cfc6e83655a4768e2db	1	0.0047090000000000005
77607f11477a41f99a4ef032270b77b4	1	0.183348
7768fb246296d88cca88491d2d24d0b1	1	0.004640999999999999
7776cc6e8677a4256547a3cd4b275940	1	0.11233299999999999
7778d3bd19d9936601dcd224f7faa8f0	1	0.04634
7779b3c8187f0b2101170250cf08299d	1	0.129407
777b67f2ecc01c2f9714c466765bb1c9	1	0.028560000000000002
777dcf0f1cc808b042885488b1132e16	1	0.076711
77899213845055b1effd51c039de7163	7	0.009337
77a1e8bc25be2a0afd352762ed9497ce	1	0.004677000000000001
77a52ece0d9da550158abfebf9162d14	1	0.170698
77c2dc197e6b3dbebc4ee240c6a1c559	1	0.004606
77ce0546da203e2cea39789d7694f581	5	0.12286400000000001
77e9099304d271eef58aa893325d5e02	1	0.049441000000000006
780e2577a7cdd7827419c386c08ad190	2	0.189169
7814c2b485cc601b885f117c70bbdf5d	1	0.004613
7820c9e803352c4c4313a7b2161b13b5	1	0.183358
782380e8dc55009f1789fcb55f898868	1	0.004665
782a79a0725adc6ac22fc1fd15933a12	1	0.033767
78500a9f64f33ec04e40892a3f534176	1	0.055791999999999994
78616601a09ae834f7a5a41376492b64	1	0.00468
78647dd70f21def4630fdde44a5741eb	1	0.009354000000000001
786ac804606bfdd5f025ea7dbb73d40f	1	0.018747999999999997
78803d9234111ae8f9d7075ee8f2e068	1	0.12333499999999999
78811ccbd04745f0039990984e785104	1	0.048275
788d568979c4dff8ffc0dd1a378be1d4	1	0.077339
789934a33b6c30742b82d4b9c98813b4	1	0.0659
78d587e3bcfeabf15cd5d75b63ebf96e	1	0.29539099999999996
78db7fa6b16b73b101fbb8b282b5330e	1	0.023507
78e485ed362e52c2dd1ea76bad6f001c	1	0.070756
78f1224136a594084b29c27221ef08b9	1	0.015766
790fbd96e86c20406a802a4f822a826b	5	0.004574
7911816f5e81f650f769aba0d5c708cb	1	0.066854
7911bfe81dc2693e94aa7d87c8723ff3	1	0.259841
7914ccac994adf652b87450c7199efa0	1	0.059130999999999996
7923a583f5a586d281ae452dcbab9028	1	0.0046429999999999996
792bef664e9c776e6b2702288ec296a8	1	0.051744000000000005
794c48d1c110499dbd6338457f2ed417	1	0.00456
7960f9a6786b951809d1468b0f889a02	2	0.009099
798400e06fd3c0ea06ee391814b1d312	1	0.212587
79a213ace995cac4cc8b108ec9f4993f	1	0.161657
79a3f81be548740afd0fdc8e2ea3472d	1	0.00015
79ba9fd704fc7264b695cc0504c337a9	1	0.053983
79bff3f007caa131bbddfff793705030	2	0.097743
79c28c77327e355fb81dce890c619793	1	0.031294
79c79a97894016c6f4a1648314d9b2fb	2	0.004696
79deb8bc133b7580325f8ebdc58aea38	1	0.048431999999999996
79fa3dc8c1e23627e0313050a5403b91	1	0.004647
7a01b8a719c706e8de3fcbc7f91eb862	1	0.050733
7a219c7dd31772b76b1ac9dcb6063631	1	0.004636
7a3090aa682623800304aca0da51c22c	1	0.000151
7a31da9a047f1e76205384d89a4b8691	1	0.169251
7a4e1fc13186ae75b49be78dc19406ff	1	0.049593
7a50ed64bd193bdf70cb955a8446c8c5	1	0.100025
7a5e8359ddb967c7a741a51405ccb771	7	0.000102
7a6a394fe7285b50ee54b56f316a3944	1	0.000101
7a6dba47692f821cabeaf266b6b36593	3	0.00015
7a76c494b263c69cfc991e94c0c61287	1	0.004628
7a7714962730197901cbdb3878e19787	1	0.004612
7aa5fa1b6120b24202298178a38d39af	1	0.005036
7ad394d61d61a814631950655009d828	1	0.154694
7ada9e0268a1f22ffd4b514989a91672	1	0.0047020000000000005
7af6fc12809fdafab918881f836460f8	1	0.043261
7b23917efb44697d18160bbcfe16c2b4	5	0.018484
7b25fe2a8e4d57a05ef403d1d0e831e2	1	0.048852
7b28c20e72c6c95b3e604f0849245770	3	0.00015
7b2f957339693b5bd2f62f7468f27ff7	7	0.09704700000000001
7b3476f855aad43bae86f19c0cdfd114	1	0.018985
7b3fecc8af11fd3c64ca4e949c144fb6	6	0.023479
7b5cb56ff3f78c65877e9a0982889f7d	1	0.009420999999999999
7b5cf8234c2fe09765cc7f139d97ca68	1	0.00015
7b6b1061c5015981f17a06c394aad1b6	1	0.014066999999999998
7b8c3ec6d0b5b782674bcb0bde78ea25	1	0.035907
7ba04a00b7566eb1959c8f459fbc8322	4	0.000101
7ba47b144feafa6cd377147349541dfd	1	0.029089999999999998
7bb4967a5b73a13d0c7b360371b87add	1	0.013643
7bca3928623f842557419718c9322f87	4	0.004545
7be7c4f767b01d258a59e3f5b8976cd2	1	0.008997
7be82bc72ae1011d7f9c4c1fb7d72292	1	0.08741
7bed1acab4b5023be3f88b2c2c103c19	2	0.043246
7c104699e795bbf45f90fceac906e6b4	1	0.332583
7c3d7711fd15460714ece118b35c0576	1	0.004598
7c4bfb25699a33d7567e8355984fa4d9	1	0.004647999999999999
7c74a842cfdaa4c77d1956107a35974c	2	0.070247
7c861f48eaca9c2cacdb0470b609b1d4	1	0.06172999999999999
7c8cfdf9f54199c2b030d40d351f4043	1	0.156501
7cac226c5eb428079ecdee5bbc0da249	1	0.000101
7cada1d891ae2e5952d684f47505c86d	1	0.004615
7cbff43cf1217a4956ed998672469d93	2	0.138404
7cc10803ab2a440b64ed9adb66c11f3d	1	0.02118
7d0d1128850e28ffeb3067dabecee9ba	6	0.00015
7d135dfbf857c62673695ef24332b100	1	0.005472
7d1e85181f384da0aee6965f63032a9a	1	0.016472
7d2402f1612fe6c2f5c20bfda4a90aa0	1	0.12625799999999998
7d37acbb6c2a4f1b544af112d691bf76	1	0.35891300000000004
7d5c14ce8595a3da18093dcf52de3867	1	0.013285
7d78ed99b08bd1723065fdd795d17e9c	7	0.004665
7da248a368bd7de3f02f426723ba1023	1	0.167397
7da58db581819eaa58944eff8af7bbf3	2	0.301642
7db854714439c5cb1a2ff7f8d880bd08	1	0.0061990000000000005
7df5c9a27f16824c9ca18e0c4bed4bde	1	0.004596
7e2960f270c98300fc304122b5f3e324	1	0.005035
7e41123ba9b5ac650c77ce161dfdf20a	10	2.8498580000000002
7e640ee87f37a011a7bf509ef264ec36	7	0.000101
7e71fb566093f688cdcdf0c11cf0b2ca	1	0.023722
7e7d68f511a7019ad4a8d6b9b8138e34	1	0.133487
7e87735c204e7966d544fda276496db7	1	0.00015
7e9a3869fff5fc75cb3215da335c33a5	1	0.019009
7ea4b157e51f38c83a0693ce6ea70f53	5	0.000101
7eac17dba253d45b7426ebc866487e31	1	0.099117
7eb60f75012ff619c5e8c2b7f0375b89	1	0.12721400000000002
7ee3e4343242684ba3ce459672348ff7	1	0.000101
